region,production_field,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
    Приволжский федеральный округ,"    Подраздел DL ПРОИЗВОДСТВО ЭЛЕКТРООБОРУДОВАНИЯ,  ЭЛЕКТРОННОГО И ОПТИЧЕСКОГО ОБОРУДОВАНИЯ",92997022.92,128177027.8,176291426.8,196634897.9,174779061.6,243284009.92,304021126.33,334770496.07,356360943.98,405505785.22,511558510.9,578009044.6
    Приволжский федеральный округ,        Производство офисного оборудования и вычислительной техники,1291918.9,1857062.55,3368020.5,3917408.1,3125395.4,4148860.6,5823094.3,5942936.29,6657845.46,6877772.71,9796926.7,12370678.39
    Приволжский федеральный округ,        Производство электрических машин и электрооборудования,53306379.93,72189138.52,103458698.7,115927373.1,95355612.12,134511047.82,168943636.77,186981277.59,192519238.52,198206924.47,235415723.0,243837006.73
    Приволжский федеральный округ,"        Производство электронных компонентов, аппаратуры для радио, телевидения и связи",13810486.77,22014828.51,23675537.18,23592421.3,21056378.68,27018559.5,30664552.7,37680782.98,40755596.82,49657977.34,53623320.5,86308089.25
    Приволжский федеральный округ,"        Производство медицинских изделий; средств измерений, контроля, управления и испытаний; оптических приборов, фото- и кинооборудования; часов",24480276.49,32115998.24,45789170.37,53197695.37,55241675.42,77605542.0,98589842.56,104165499.21,116428263.18,150763110.7,212722540.7,235493270.23
    Приволжский федеральный округ,    Подраздел DM ПРОИЗВОДСТВО ТРАНСПОРТНЫХ СРЕДСТВ И  ОБОРУДОВАНИЯ,441132693.5,529059716.4,623849850.5,685219219.7,424998849.2,612225968.9,808353220.3,893804787.66,945009558.89,985215206.73,984890588.69,1099445032.46
    Приволжский федеральный округ,"        Производство автомобилей, прицепов и полуприцепов",365527887.2,440101508.7,524176161.1,562058020.9,292441387.7,443273900.3,596624777.64,640450059.64,672464675.29,691328235.44,662795522.69,786551318.54
    Приволжский федеральный округ,"        Производство судов, летательных и космических аппаратов и прочих транспортных средств",75604806.32,88958207.7,99673689.45,123161198.9,132557461.5,168952070.6,211728442.66,253354728.02,272544883.6,293886971.29,322095066.0,312893713.92
    Приволжский федеральный округ,                Строительство и ремонт судов,,,,,,16754084.4,,,,,,
    Приволжский федеральный округ,    Подраздел DN ПРОЧИЕ ПРОИЗВОДСТВА,43050307.04,56549475.01,79328279.73,96492441.86,59080641.9,96434241.8,103264690.97,113419587.41,108864903.33,130253334.34,180971479.4,146891691.4
    Приволжский федеральный округ,"        Производство мебели и прочей продукции, не включенной в другие группировки",16267770.39,18544899.42,27499321.95,42212643.26,33167792.58,40478722.5,44798661.19,48575902.78,57471820.76,63336030.62,76754181.1,70569067.19
    Приволжский федеральный округ,        Обработка вторичного сырья,26782536.65,38004575.59,51828957.79,54279798.6,25912849.32,55955518.3,58466029.78,64843684.63,51393082.57,66917303.72,104217298.3,76322624.21
    Приволжский федеральный округ,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",378245408.7,426364433.0,422260489.3,507733630.5,576193433.6,703033450.7,788336668.12,766523464.58,818300922.0,868472354.55,893642740.21,908654230.05
    Приволжский федеральный округ,"Добыча и обогащение прочих полезных ископаемых, не включенных в другие группировки",,,,,,303873.9,,,,,,
    Приволжский федеральный округ,Добыча и обогащение руд прочих цветных металлов,,,,,,564000.0,,,,,,
    Приволжский федеральный округ,"Добыча полезных ископаемых; обрабатывающие производства; производство и распределение электроэнергии, газа и воды",3029495665.0,3677835483.0,4349320338.0,5253202644.0,,5785241506.47,7198149941.0,7809248622.0,,,,
    Приволжский федеральный округ,"Продукция прочих материалов и веществ, не включенных в другие группировки",26461867.5,33100151.6,46619963.1,,,61761166.2,77496606.7,92841928.5,,,,
    Приволжский федеральный округ,Производство кокса и нефтепродуктов,445659414.5,550500250.7,619277616.8,813674956.4,695208952.2,925903146.2,1203441891.9,1416015017.3,1483958894.59,1509153329.8,1479103976.3,1401765447.25
    Приволжский федеральный округ,Производство машин и оборудования (без производства оружия и боеприпасов),115700012.7,136520399.2,174651740.8,212825707.6,170209537.4,207747003.3,249914681.23,272959193.78,296496105.99,290268547.96,345824014.4,337694494.15
    Приволжский федеральный округ,Производство отливок из легких металлов и  прочих цветных металлов,,,,,,3475457.7,,,,,,
    Приволжский федеральный округ,"Производство, передача и распределение электроэнергии, газа, пара и горячей воды",359513089.5,404431226.3,398788437.7,481306853.6,544759541.5,668066484.1,751095778.22,727385947.56,775730806.62,824540986.14,847162328.34,858441105.78
    Приволжский федеральный округ,"Сбор, очистка и распределение воды",18483855.6,21933206.85,23472051.65,26426776.86,,34966967.6,37240889.9,39137517.02,42570115.38,43931368.41,46480411.87,50213124.27
    Приволжский федеральный округ,"            Сбор, очистка и распределение воды",,,,26426776.86,,34966967.6,,39137517.02,,,,
    Приволжский федеральный округ,"                Сбор, очистка и распределение воды",,,,26426776.86,31433892.06,34966967.6,37240889.9,,,,,
        Республика Башкортостан,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,66863792.5,88647769.4,100318901.0,121796003.8,72203445.33,93808904.1,117015829.2,133473318.43,146853919.35,169092565.98,195724685.0,209446103.8
        Республика Башкортостан,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,366255363.1,413858083.7,450258207.2,536507520.4,481033262.3,667878652.9,824213817.14,924131550.31,961319790.99,893963972.1,978472826.1,970695378.17
        Республика Башкортостан,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",35434863.98,49242036.8,45780227.0,51786257.8,57923116.02,72571391.2,88506142.72,88443343.0,97642101.85,109822966.25,113188164.0,122252662.32
        Республика Марий Эл,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,79696.1,106772.9,142972.6,290680.9,215457.1,217747.7,280639.0,359907.8,383694.2,468752.3,500882.9,648938.8
        Республика Марий Эл,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,20156930.92,29077852.53,41937964.0,50927318.9,46594902.7,62550682.1,72786187.6,85832863.6,77449768.81,104874322.92,139430891.51,133456674.5
        Республика Марий Эл,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",5574676.8,6167110.45,5010841.2,5829400.9,7510143.9,8728965.6,10067223.0,9694214.5,11007957.33,10862891.4,10958893.8,11967218.1
        Республика Мордовия,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,63026.3,59749.9,181951.4,188475.8,164417.8,156130.5,237380.2,166208.9,185196.0,223646.4,231146.3,132358.9
        Республика Мордовия,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,39544371.7,48726685.9,70792521.3,80855624.36,64906612.7,85371611.8,88601283.1,101320058.66,106093394.1,118328390.7,132267955.8,138024387.77
        Республика Мордовия,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",7638684.8,8879413.8,8195283.9,6667228.6,7771508.6,9566481.88,10509420.7,10211733.67,10653650.01,11592677.7,11874401.6,12183758.21
        Республика Татарстан (Татарстан),РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,197226459.3,203085638.8,232785834.7,268192546.2,281542337.5,307283593.0,373951726.3,363156150.41,367107562.29,368990720.65,439138804.2,443068831.5
        Республика Татарстан (Татарстан),РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,261113263.3,364381949.5,469758312.5,598466696.6,504913831.6,672165387.9,864114871.68,995068292.63,1060483151.81,1183554864.8,1368999815.5,1432842581.66
        Республика Татарстан (Татарстан),"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",41494556.9,44886507.1,55644328.6,66223201.43,81105176.2,90876274.1,107240388.9,109756665.59,121565537.21,126045544.05,126649640.1,133430358.45
        Удмуртская Республика,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,46127729.45,55194696.33,72067058.09,83774565.15,74724691.35,86186929.1,113253250.2,124512338.45,133615704.7,137644211.9,165783653.7,162170632.45
        Удмуртская Республика,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,69373324.89,88025729.31,111966058.7,123799065.6,105247041.1,128218962.95,158014979.8,171788825.85,190641335.32,220811168.84,273381081.5,333830621.69
        Удмуртская Республика,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",12958692.0,16729173.65,16212104.1,19367698.21,21961961.15,24567492.3,28646277.7,27220367.47,29524099.5,33063073.2,34676926.0,37254929.1
        Чувашская Республика - Чувашия,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,179880.0,195871.3,259685.2,400965.1,244420.5,358352.0,484150.2,695245.7,633117.7,1908883.2,638400.0,517775.0
        Чувашская Республика - Чувашия,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,48071135.02,59885046.85,83812297.4,123334939.6,89666358.0,106128390.8,114602877.3,131448265.5,128288553.8,133121579.1,153828977.7,163397304.47
        Чувашская Республика - Чувашия,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",11524043.6,14212415.4,10857528.7,14923502.7,18124773.7,21675990.6,21909390.5,20789963.4,21476280.6,21955209.2,20910754.8,21801235.4
        Пермский край,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,60873043.7,72368161.85,79212694.55,90844493.35,87230997.95,111409621.0,184062814.2,213667785.0,209238247.2,206133915.8,249038116.0,254508288.8
        Пермский край,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,274131507.6,311569461.6,400123101.6,567312672.5,442700959.8,548696391.3,732429214.3,760027784.46,783007839.91,846723380.37,900639442.71,868312748.86
