region,total,18_30,31_40,41_50,51_60,60_,date
Российская Федерация,11202952.0,487561.0,791689.0,1047147.0,1881958.0,6994597.0,2019-11-01
Центральный федеральный округ,3244674.0,103480.0,174829.0,253675.0,514380.0,2198310.0,2019-11-01
Белгородская область,200959.0,5169.0,9712.0,15155.0,31330.0,139593.0,2019-11-01
Брянская область,106494.0,3537.0,6382.0,9787.0,18869.0,67919.0,2019-11-01
Владимирская область,123613.0,3772.0,6716.0,9441.0,19224.0,84460.0,2019-11-01
Воронежская область,216596.0,6815.0,11957.0,17959.0,39798.0,140067.0,2019-11-01
Ивановская область,77664.0,2634.0,4578.0,6351.0,11659.0,52442.0,2019-11-01
Калужская область,76844.0,3020.0,4884.0,6510.0,12392.0,50038.0,2019-11-01
Костромская область,58850.0,1986.0,3727.0,4694.0,10023.0,38420.0,2019-11-01
Курская область,119214.0,4857.0,8609.0,13538.0,25421.0,66789.0,2019-11-01
Липецкая область,116230.0,3692.0,6670.0,9719.0,20374.0,75775.0,2019-11-01
Орловская область,60716.0,2373.0,3708.0,5283.0,10210.0,39142.0,2019-11-01
Рязанская область,130707.0,3695.0,6363.0,9394.0,20727.0,90528.0,2019-11-01
Смоленская область,74494.0,2841.0,5274.0,6976.0,13104.0,46299.0,2019-11-01
Тамбовская область,108888.0,2993.0,5861.0,9799.0,18918.0,71317.0,2019-11-01
Тверская область,97138.0,3674.0,6214.0,8305.0,16505.0,62440.0,2019-11-01
Тульская область,146048.0,4990.0,8882.0,13956.0,25415.0,92805.0,2019-11-01
Ярославская область,100803.0,2646.0,5055.0,7331.0,13924.0,71847.0,2019-11-01
город Москва,1010345.0,28500.0,43900.0,64072.0,139646.0,734227.0,2019-11-01
Московская область,419071.0,16286.0,26337.0,35405.0,66841.0,274202.0,2019-11-01
Северо-Западный федеральный округ,1217440.0,35378.0,61109.0,81106.0,155769.0,884078.0,2019-11-01
Республика Карелия,61054.0,2006.0,3222.0,4423.0,7726.0,43677.0,2019-11-01
Республика Коми,61852.0,2821.0,5318.0,6397.0,11049.0,36267.0,2019-11-01
Архангельская область,85471.0,2900.0,5181.0,6834.0,12145.0,58411.0,2019-11-01
Ненецкий автономный округ,2929.0,128.0,222.0,305.0,519.0,1755.0,2019-11-01
Вологодская область,94772.0,2770.0,5266.0,7049.0,14900.0,64787.0,2019-11-01
Калининградская область,68865.0,2639.0,4392.0,5802.0,10601.0,45431.0,2019-11-01
город Санкт-Петербург,573834.0,12518.0,20364.0,28324.0,58272.0,454356.0,2019-11-01
Ленинградская область,135493.0,4081.0,7536.0,9964.0,19570.0,94342.0,2019-11-01
Мурманская область,28434.0,1505.0,2421.0,3139.0,4459.0,16910.0,2019-11-01
Новгородская область,57010.0,1880.0,3413.0,4276.0,8821.0,38620.0,2019-11-01
Псковская область,47726.0,2130.0,3774.0,4593.0,7707.0,29522.0,2019-11-01
Северо-Кавказский федеральный округ,907507.0,86451.0,118129.0,155801.0,216322.0,330804.0,2019-11-01
Республика Дагестан,301698.0,36101.0,44110.0,59215.0,79307.0,82965.0,2019-11-01
Республика Ингушетия,57268.0,6598.0,7119.0,12927.0,16654.0,13970.0,2019-11-01
Кабардино-Балкарская Республика,57273.0,3747.0,5111.0,7234.0,14028.0,27153.0,2019-11-01
Карачаево-Черкесская Республика,51191.0,3788.0,4940.0,7661.0,13174.0,21628.0,2019-11-01
Республика Северная Осетия-Алания,63314.0,2956.0,4053.0,6688.0,13359.0,36258.0,2019-11-01
Чеченская Республика,165135.0,24020.0,38297.0,40132.0,35878.0,26808.0,2019-11-01
Ставропольский край,211628.0,9241.0,14499.0,21944.0,43922.0,122022.0,2019-11-01
Южный федеральный округ,1196059.0,51280.0,90949.0,128049.0,230689.0,695092.0,2019-11-01
Республика Адыгея,33137.0,1431.0,2433.0,3685.0,6783.0,18805.0,2019-11-01
Республика Калмыкия,21339.0,1764.0,1964.0,2163.0,4841.0,10607.0,2019-11-01
Республика Крым,123918.0,5023.0,10539.0,15378.0,27726.0,65252.0,2019-11-01
Краснодарский край,430028.0,18185.0,28127.0,40410.0,74563.0,268743.0,2019-11-01
Астраханская область,43560.0,2687.0,3973.0,4779.0,8106.0,24015.0,2019-11-01
Волгоградская область,173214.0,6506.0,11972.0,16690.0,29833.0,108213.0,2019-11-01
Ростовская область,350545.0,14915.0,30433.0,42875.0,75508.0,186814.0,2019-11-01
город Севастополь,20318.0,769.0,1508.0,2069.0,3329.0,12643.0,2019-11-01
Приволжский федеральный округ,2192577.0,85075.0,137599.0,180276.0,360547.0,1429080.0,2019-11-01
Республика Башкортостан,250392.0,11038.0,16597.0,20317.0,41607.0,160833.0,2019-11-01
Республика Марий Эл,62330.0,2617.0,3971.0,4794.0,10386.0,40562.0,2019-11-01
Республика Мордовия,68884.0,2349.0,3996.0,5785.0,12846.0,43908.0,2019-11-01
Республика Татарстан,282492.0,12310.0,18298.0,24594.0,53088.0,174202.0,2019-11-01
Удмуртская Республика,103336.0,4341.0,7738.0,9513.0,17763.0,63981.0,2019-11-01
Чувашская Республика,77368.0,3479.0,5125.0,7044.0,13328.0,48392.0,2019-11-01
Кировская область,121568.0,3509.0,6315.0,7862.0,16286.0,87596.0,2019-11-01
Нижегородская область,285799.0,9360.0,14287.0,19690.0,39709.0,202753.0,2019-11-01
Оренбургская область,187894.0,6606.0,10545.0,13409.0,28693.0,128641.0,2019-11-01
Пензенская область,95986.0,3253.0,5680.0,8109.0,15793.0,63151.0,2019-11-01
Пермский край,200706.0,7880.0,13494.0,16272.0,28092.0,134968.0,2019-11-01
Самарская область,209344.0,8067.0,14439.0,20152.0,37926.0,128760.0,2019-11-01
Саратовская область,135781.0,6080.0,10076.0,13570.0,24997.0,81058.0,2019-11-01
Ульяновская область,110697.0,4186.0,7038.0,9165.0,20033.0,70275.0,2019-11-01
Уральский федеральный округ,723658.0,36246.0,58186.0,68679.0,116305.0,444242.0,2019-11-01
Курганская область,72652.0,2912.0,4935.0,6352.0,11773.0,46680.0,2019-11-01
Свердловская область,272165.0,12949.0,22759.0,26989.0,41537.0,167931.0,2019-11-01
Тюменская область,92952.0,4664.0,7578.0,8062.0,14695.0,57953.0,2019-11-01
Ханты-Мансийский автономный округ,52728.0,3901.0,5796.0,6543.0,11240.0,25248.0,2019-11-01
Ямало-Ненецкий автономный округ,13586.0,1205.0,1441.0,1736.0,3186.0,6018.0,2019-11-01
Челябинская область,219575.0,10615.0,15677.0,18997.0,33874.0,140412.0,2019-11-01
Сибирский федеральный округ,1219405.0,61374.0,104883.0,123676.0,204360.0,725112.0,2019-11-01
Республика Алтай,21366.0,922.0,1709.0,2108.0,3554.0,13073.0,2019-11-01
Республика Тыва,20845.0,1895.0,2894.0,4194.0,5101.0,6761.0,2019-11-01
Республика Хакасия,27474.0,1474.0,2756.0,3012.0,4555.0,15677.0,2019-11-01
Алтайский край,174130.0,7281.0,13473.0,15439.0,25494.0,112443.0,2019-11-01
Кемеровская область,219222.0,9431.0,17221.0,21266.0,37697.0,133607.0,2019-11-01
Новосибирская область,182887.0,8104.0,14756.0,17684.0,29982.0,112361.0,2019-11-01
Омская область,125687.0,5780.0,10190.0,12210.0,21434.0,76073.0,2019-11-01
Томская область,57945.0,3192.0,5365.0,6302.0,9697.0,33389.0,2019-11-01
Красноярский край,180808.0,9849.0,16083.0,19215.0,32001.0,103660.0,2019-11-01
Иркутская область,209041.0,13446.0,20436.0,22246.0,34845.0,118068.0,2019-11-01
Дальневосточный федеральный округ,500513.0,28146.0,45883.0,55690.0,83239.0,287555.0,2019-11-01
Республика Бурятия,74676.0,4311.0,7336.0,8212.0,13308.0,41509.0,2019-11-01
Забайкальский край,77915.0,4450.0,7227.0,7993.0,12018.0,46227.0,2019-11-01
Хабаровский край,66671.0,3426.0,5626.0,7383.0,9919.0,40317.0,2019-11-01
Амурская область,64843.0,3215.0,5296.0,6273.0,10400.0,39659.0,2019-11-01
Камчатский край,13564.0,824.0,1211.0,1560.0,2244.0,7725.0,2019-11-01
Магаданская область,4992.0,325.0,588.0,677.0,971.0,2431.0,2019-11-01
Сахалинская область,21616.0,1368.0,2157.0,2740.0,3382.0,11969.0,2019-11-01
Еврейская автономная область,12592.0,688.0,1187.0,1322.0,1816.0,7579.0,2019-11-01
Чукотский автономный округ,1645.0,174.0,222.0,278.0,400.0,571.0,2019-11-01
Республика Саха (Якутия),53214.0,4122.0,5546.0,6987.0,11631.0,24928.0,2019-11-01
Приморский край,108785.0,5243.0,9487.0,12265.0,17150.0,64640.0,2019-11-01
г. Байконур,1119.0,131.0,122.0,195.0,347.0,324.0,2019-11-01
Российская Федерация,11188902.0,486568.0,792675.0,1049869.0,1877577.0,6982213.0,2019-12-01
Центральный федеральный округ,3239551.0,103235.0,175122.0,254184.0,513064.0,2193946.0,2019-12-01
Белгородская область,200166.0,5133.0,9695.0,15116.0,31212.0,139010.0,2019-12-01
Брянская область,106248.0,3531.0,6352.0,9783.0,18854.0,67728.0,2019-12-01
Владимирская область,123325.0,3771.0,6695.0,9457.0,19125.0,84277.0,2019-12-01
Воронежская область,216440.0,6783.0,11994.0,17992.0,39696.0,139975.0,2019-12-01
Ивановская область,77485.0,2626.0,4591.0,6355.0,11642.0,52271.0,2019-12-01
Калужская область,76764.0,3007.0,4874.0,6542.0,12382.0,49959.0,2019-12-01
Костромская область,58727.0,1980.0,3739.0,4701.0,10001.0,38306.0,2019-12-01
Курская область,119036.0,4838.0,8603.0,13535.0,25324.0,66736.0,2019-12-01
Липецкая область,115966.0,3678.0,6654.0,9723.0,20293.0,75618.0,2019-12-01
Орловская область,60705.0,2374.0,3748.0,5313.0,10190.0,39080.0,2019-12-01
Рязанская область,130525.0,3683.0,6372.0,9436.0,20629.0,90405.0,2019-12-01
Смоленская область,74365.0,2826.0,5287.0,6972.0,13079.0,46201.0,2019-12-01
Тамбовская область,108687.0,2992.0,5841.0,9846.0,18860.0,71148.0,2019-12-01
Тверская область,96861.0,3667.0,6210.0,8313.0,16399.0,62272.0,2019-12-01
Тульская область,145770.0,4947.0,8892.0,13968.0,25304.0,92659.0,2019-12-01
Ярославская область,100503.0,2659.0,5064.0,7333.0,13844.0,71603.0,2019-12-01
город Москва,1009237.0,28493.0,44080.0,64303.0,139357.0,733004.0,2019-12-01
Московская область,418741.0,16247.0,26431.0,35496.0,66873.0,273694.0,2019-12-01
Северо-Западный федеральный округ,1214210.0,35289.0,61089.0,81274.0,155156.0,881402.0,2019-12-01
Республика Карелия,60874.0,2003.0,3229.0,4438.0,7672.0,43532.0,2019-12-01
Республика Коми,61803.0,2814.0,5289.0,6446.0,11006.0,36248.0,2019-12-01
Архангельская область,85345.0,2874.0,5184.0,6857.0,12104.0,58326.0,2019-12-01
Ненецкий автономный округ,2939.0,131.0,224.0,304.0,517.0,1763.0,2019-12-01
Вологодская область,94490.0,2762.0,5269.0,7074.0,14830.0,64555.0,2019-12-01
Калининградская область,68514.0,2625.0,4397.0,5779.0,10567.0,45146.0,2019-12-01
город Санкт-Петербург,572552.0,12530.0,20403.0,28403.0,58106.0,453110.0,2019-12-01
Ленинградская область,134924.0,4046.0,7493.0,9943.0,19457.0,93985.0,2019-12-01
Мурманская область,28434.0,1503.0,2434.0,3167.0,4431.0,16899.0,2019-12-01
Новгородская область,56772.0,1873.0,3413.0,4261.0,8782.0,38443.0,2019-12-01
Псковская область,47563.0,2128.0,3754.0,4602.0,7684.0,29395.0,2019-12-01
Северо-Кавказский федеральный округ,907458.0,86369.0,118362.0,155968.0,215911.0,330848.0,2019-12-01
Республика Дагестан,302080.0,36075.0,44273.0,59336.0,79200.0,83196.0,2019-12-01
Республика Ингушетия,57338.0,6608.0,7136.0,12921.0,16649.0,14024.0,2019-12-01
Кабардино-Балкарская Республика,57272.0,3744.0,5138.0,7232.0,14031.0,27127.0,2019-12-01
Карачаево-Черкесская Республика,51342.0,3776.0,5000.0,7703.0,13164.0,21699.0,2019-12-01
Республика Северная Осетия-Алания,62571.0,2894.0,3984.0,6563.0,13153.0,35977.0,2019-12-01
Чеченская Республика,165663.0,24055.0,38341.0,40293.0,35942.0,27032.0,2019-12-01
Ставропольский край,211192.0,9217.0,14490.0,21920.0,43772.0,121793.0,2019-12-01
Южный федеральный округ,1195018.0,51084.0,90997.0,128269.0,230189.0,694479.0,2019-12-01
Республика Адыгея,33063.0,1417.0,2430.0,3689.0,6778.0,18749.0,2019-12-01
Республика Калмыкия,21392.0,1774.0,1978.0,2178.0,4820.0,10642.0,2019-12-01
Республика Крым,124025.0,4993.0,10563.0,15405.0,27683.0,65381.0,2019-12-01
Краснодарский край,429956.0,18198.0,28213.0,40540.0,74486.0,268519.0,2019-12-01
Астраханская область,43544.0,2663.0,3987.0,4808.0,8093.0,23993.0,2019-12-01
Волгоградская область,172967.0,6485.0,11939.0,16768.0,29765.0,108010.0,2019-12-01
Ростовская область,349741.0,14784.0,30386.0,42807.0,75230.0,186534.0,2019-12-01
город Севастополь,20330.0,770.0,1501.0,2074.0,3334.0,12651.0,2019-12-01
Приволжский федеральный округ,2189280.0,84946.0,137772.0,180806.0,359709.0,1426047.0,2019-12-01
Республика Башкортостан,249893.0,11013.0,16619.0,20439.0,41628.0,160194.0,2019-12-01
Республика Марий Эл,62203.0,2607.0,3982.0,4804.0,10336.0,40474.0,2019-12-01
Республика Мордовия,68787.0,2354.0,4006.0,5785.0,12799.0,43843.0,2019-12-01
Республика Татарстан,282302.0,12304.0,18360.0,24592.0,52965.0,174081.0,2019-12-01
Удмуртская Республика,103086.0,4321.0,7695.0,9528.0,17663.0,63879.0,2019-12-01
Чувашская Республика,77266.0,3490.0,5131.0,7049.0,13287.0,48309.0,2019-12-01
Кировская область,121221.0,3501.0,6317.0,7899.0,16179.0,87325.0,2019-12-01
Нижегородская область,285372.0,9343.0,14313.0,19791.0,39575.0,202350.0,2019-12-01
Оренбургская область,187122.0,6586.0,10567.0,13441.0,28630.0,127898.0,2019-12-01
Пензенская область,95861.0,3235.0,5690.0,8106.0,15766.0,63064.0,2019-12-01
